feature,feature_group,feature_effect,probability_contribution,Feature_Importance_Rank,SHAP_Value
occupation,self,increases,0.05383491516113281,44,0.0026281145401299
occupation,student,increases,0.10434985160827637,44,0.005091692786663771
retentioncalls,"(-0.001, 4.0]",decreases,0.015527009963989258,45,-0.0007586700958199799
ownscomputer,no,decreases,0.08432269096374512,46,-0.004122492857277393
ownscomputer,yes,increases,0.3810614347457886,46,0.01854065991938114
handsetmodels,"(-0.001, 1.0]",increases,0.01634359359741211,47,0.000798159628175199
handsetmodels,"(1.0, 2.0]",decreases,0.04730224609375,47,-0.00231169443577528
handsetmodels,"(2.0, 3.0]",increases,0.0316619873046875,47,0.0015461405273526907
handsetmodels,"(3.0, 15.0]",increases,0.5563467741012573,47,0.02702098712325096
adjustmentstocreditrating,"(-0.001, 25.0]",decreases,0.00171661376953125,48,-8.373674063477665e-05
newcellphoneuser,no,increases,0.04686117172241211,49,0.002288010437041521
newcellphoneuser,yes,decreases,0.20262598991394043,49,-0.009918658062815666
notnewcellphoneuser,no,decreases,0.010192394256591797,50,-0.0004979020450264215
notnewcellphoneuser,yes,increases,0.033786892890930176,50,0.0016498648328706622
referralsmadebysubscriber,"(-0.001, 35.0]",decreases,0.0017464160919189453,51,-8.540308772353455e-05
homeownership,known,decreases,0.02440512180328369,52,-0.001192415482364595
homeownership,unknown,increases,0.04041492938995361,52,0.0019732629880309105
hascreditcard,no,decreases,0.03343522548675537,53,-0.0016336929984390736
hascreditcard,yes,increases,0.011980533599853516,53,0.0005850003217346966
truckowner,no,decreases,0.013491511344909668,54,-0.0006591858109459281
truckowner,yes,increases,0.061634182929992676,54,0.0030087637715041637
nonustravel,no,increases,0.0055342912673950195,55,0.0002702979545574635
nonustravel,yes,decreases,0.27070939540863037,55,-0.013260792009532452
ownsmotorcycle,no,decreases,0.011813640594482422,56,-0.0005771674332208931
ownsmotorcycle,yes,increases,0.918424129486084,56,0.044445112347602844
retentionoffersaccepted,"(-0.001, 3.0]",increases,0.012481212615966797,57,0.0006096099968999624
rvowner,no,increases,0.0008672475814819336,58,4.242861905368045e-05
rvowner,yes,increases,0.020453333854675293,58,0.0009988233214244246
callforwardingcalls,"(-0.001, 81.3]",decreases,0.0007748603820800781,59,-3.7833015085197985e-05
optoutmailings,no,decreases,0.0026404857635498047,60,-0.00012892640370409936
optoutmailings,yes,increases,0.24367868900299072,60,0.011872860603034496
